0,-1.29856
1,1.69824
1,1.73412
1,1.72029
1,1.72728
1,1.72728
1,1.7168
1,1.70229
1,1.71156
1,1.69801
1,1.70105
1,1.67745
1,1.68747
1,1.67314
1,1.68748
1,1.68796
1,1.67636
1,1.70655
1,1.69563
1,1.69681
1,1.67682
1,1.68163
1,1.67808
1,1.66425
1,1.63418
1,1.64513
1,1.62344
1,1.61753
1,1.63141
1,1.62419
1,1.62058
1,1.63051
1,1.63262
1,1.64135
1,1.64165
1,1.61722
1,1.61978
0,1.67472
0,1.687
0,1.74873
1,1.7783
1,1.78757
1,1.81619
1,1.86148
1,1.8502
1,1.83312
1,1.85483
1,1.87476
1,1.84227
1,1.8542
1,1.84433
1,1.84688
1,1.83962
1,1.91003
1,1.91396
1,1.91368
1,1.8896
1,1.89701
1,1.90127
1,1.91984
1,1.91956
1,1.93179
1,1.94388
1,1.93427
1,1.94023
1,1.94988
1,1.95151
1,1.95313
1,1.95637
1,1.96068
1,1.95222
1,1.95096
1,1.92247
1,1.93793
1,1.95096
1,1.94851
1,1.94824
1,1.94388
1,1.93323
1,1.95529
1,1.9378
1,1.95448
1,1.95096
1,1.95313
1,1.95763
1,1.96122
1,1.9764
1,1.98872
1,1.99287
1,1.99493
1,1.96574
1,1.97842
1,2.00053
1,2.00202
1,1.9945
1,1.99853
1,1.99702
1,1.98763
1,1.99469
1,1.9938
1,1.99803
1,1.99222
1,1.9854
1,1.99311
1,2.00674
1,1.99764
1,2.01484
1,1.98902
1,1.9711
1,1.95939
1,1.90359
1,1.95801
1,1.95465
1,1.94109
1,1.94468
1,1.95079
1,1.95191
1,1.9674
1,1.96581
1,1.96324
1,1.96243
1,1.95115
1,1.95974
1,1.96846
1,1.96864
1,1.95938
1,1.96722
1,1.96845
1,1.96289
1,1.96687
1,1.9565
1,1.95221
1,1.95033
1,1.94223
1,1.95015
1,1.95248
1,1.94979
1,1.94656
1,1.95222
1,1.9581
1,1.94656
1,1.92831
1,1.93461
1,1.94602
1,1.93897
1,1.94953
1,1.94872
1,1.94791
1,1.9549
1,1.9573
1,1.95597
1,1.97057
1,1.95638
1,1.9724
1,1.95416
1,1.95035
1,1.96621
1,1.95929
1,1.95694
1,1.97345
1,1.96278
1,1.97369
1,1.97901
1,1.9842
1,1.99061
1,1.99643
1,2.01312
1,2.01415
1,2.0162
1,2.02004
1,2.02386
1,2.03042
1,2.03042
1,2.03667
1,2.04563
1,2.05237
1,2.05791
1,2.06245
1,2.06409
1,2.05309
1,2.05406
1,2.05791
1,2.06505
1,2.06584
1,2.08163
1,2.08654
1,2.09394
1,2.09282
1,2.09282
1,2.09037
1,2.08917
1,2.0897
1,2.09082
1,2.08138
1,2.07648
1,2.07417
1,2.07518
1,2.08337
1,2.08677
1,2.09037
1,2.09527
1,2.09748
1,2.10186
1,2.11154
1,2.11891
1,2.1214
1,2.12326
1,2.12305
1,2.12251
1,2.12612
1,2.12674
1,2.12661
1,2.12776
1,2.1332
1,2.13597
1,2.13538
1,2.12841
1,1.83379
0,-0.999197
0,-0.999152
0,-0.999232
0,-0.999265
0,-0.999279
0,-0.999261
0,-0.999342
0,-0.999309
0,-0.999353
0,-0.999342
0,-0.999391
0,-0.999412
0,-0.999408
0,-0.999407
0,-0.999253
0,-0.999214
0,-0.999324
0,-0.999472
0,-0.999774
0,-0.999585
0,-0.999604
0,-0.999999
0,-0.999615
0,-0.999533
0,-0.999713
0,-1.00076
0,-1.00406
0,-1.00394
0,-1.00318
0,-1.00082
0,-0.999827
0,-0.999156
0,-0.999416
0,-0.99982
0,-1.00017
0,-1.00043
0,-0.999774
0,-1.00108
0,-0.99994
0,-0.999547
0,-0.999773
0,-0.999905
0,-0.99964
0,-1.00011
0,-1.00064
0,-1.00041
0,-0.999888
0,-0.999312
0,-0.998775
0,-0.999904
0,-0.998503
0,-0.998542
0,-0.998469
0,-0.99857
0,-0.998713
0,-0.998681
0,-0.998695
0,-0.998726
0,-0.998667
0,-0.998667
0,-0.998624
0,-0.998671
0,-0.998645
0,-0.998695
0,-0.99862
0,-0.998714
0,-0.998742
0,-0.998735
0,-0.998724
0,-0.998709
0,-0.998742
0,-0.998705
0,-0.998695
0,-0.998683
0,-0.998792
0,-0.998831
0,-0.998837
0,-0.998607
0,-0.998649
0,-0.998627
0,-0.998682
0,-0.998591
0,-0.998654
0,-0.998652
0,-0.998693
0,-0.998635
0,-0.998693
0,-0.998623
0,-0.998614
0,-0.998656
0,-0.99869
0,-0.998764
0,-0.998919
0,-0.998987
0,-0.999059
0,-0.999042
0,-0.9991
0,-0.999255
0,-0.999529
0,-0.999114
0,-0.99895
0,-0.998747
0,-0.998682
0,-0.998584
0,-0.998611
0,-0.998538
0,-0.998504
0,-0.998521
0,-0.998512
0,-0.998523
0,-0.998488
0,-0.998539
0,-0.998475
0,-0.998369
0,-0.99835
0,-0.998335
0,-0.998319
0,-0.998285
0,-0.998375
0,-0.998399
0,-0.998266
0,-0.998214
0,-0.998259
0,-0.998348
0,-0.998314
0,-0.998343
0,-0.998325
0,-0.998387
0,-0.998324
0,-0.998215
0,-0.998271
0,-0.998222
0,-0.998243
0,-0.99833
0,-0.998305
0,-0.998231
0,-0.998208
0,-0.998216
0,-0.998205
0,-0.998131
